0.000	0.000
0.003	0.000
0.006	0.000
0.009	0.000
0.012	0.000
0.015	0.000
0.017	0.000
0.020	0.000
0.023	0.000
0.026	0.000
0.029	0.000
0.032	0.000
0.035	0.000
0.038	0.000
0.041	0.000
0.044	0.000
0.046	0.000
0.049	0.000
0.052	0.000
0.055	0.000
0.058	0.000
0.061	0.000
0.064	0.000
0.067	0.000
0.070	0.000
0.073	0.000
0.075	0.000
0.078	0.000
0.081	0.000
0.084	0.000
0.087	0.000
0.090	0.000
0.093	0.000
0.096	0.000
0.099	0.000
0.102	0.000
0.104	0.000
0.107	0.000
0.110	0.000
0.113	0.000
0.116	0.000
0.119	0.000
0.122	0.000
0.125	0.000
0.128	0.000
0.131	0.000
0.134	0.000
0.136	0.000
0.139	0.000
0.142	0.000
0.145	0.000
0.148	0.000
0.151	0.000
0.154	0.000
0.157	345.390
0.160	345.390
0.163	345.390
0.165	345.390
0.168	345.390
0.171	345.390
0.174	345.390
0.177	345.390
0.180	345.390
0.183	345.390
0.186	345.390
0.189	345.390
0.192	345.390
0.194	345.390
0.197	345.390
0.200	345.390
0.203	345.390
0.206	345.390
0.209	345.390
0.212	345.390
0.215	345.390
0.218	345.390
0.221	345.390
0.223	345.390
0.226	345.390
0.229	345.390
0.232	345.390
0.235	345.390
0.238	345.390
0.241	345.390
0.244	345.390
0.247	345.390
0.250	345.390
0.253	345.390
0.255	345.390
0.258	345.390
0.261	345.390
0.264	345.390
0.267	345.390
0.270	345.390
0.273	345.390
0.276	345.390
0.279	345.390
0.282	345.390
0.284	345.390
0.287	345.390
0.290	345.390
0.293	345.390
0.296	345.390
0.299	345.390
0.302	345.390
0.305	345.390
0.308	345.390
0.311	345.390
0.313	345.390
0.316	345.390
0.319	345.390
0.322	345.390
0.325	345.390
0.328	345.390
0.331	345.390
0.334	345.390
0.337	345.390
0.340	345.390
0.342	345.390
0.345	345.390
0.348	345.390
0.351	345.390
0.354	345.390
0.357	345.390
0.360	345.390
0.363	345.390
0.366	345.390
0.369	345.390
0.372	345.390
0.374	345.390
0.377	345.390
0.380	345.390
0.383	345.390
0.386	345.390
0.389	345.390
0.392	345.390
0.395	345.390
0.398	345.390
0.401	345.390
0.403	345.390
0.406	345.390
0.409	345.390
0.412	345.390
0.415	345.390
0.418	345.390
0.421	345.390
0.424	345.390
0.427	345.390
0.430	345.390
0.432	345.390
0.435	345.390
0.438	345.390
0.441	345.390
0.444	345.390
0.447	345.390
0.450	345.390
0.453	345.390
0.456	345.390
0.459	345.390
0.461	345.390
0.464	345.390
0.467	345.390
0.470	345.390
0.473	345.390
0.476	345.390
0.479	345.390
0.482	345.390
0.485	345.390
0.488	345.390
0.491	345.390
0.493	345.390
0.496	345.390
0.499	345.390
0.502	345.390
0.505	345.390
0.508	345.390
0.511	345.390
0.514	345.390
0.517	345.390
0.520	345.390
0.522	345.390
0.525	345.390
0.528	345.390
0.531	345.390
0.534	345.390
0.537	345.390
0.540	345.390
0.543	345.390
0.546	345.390
0.549	345.390
0.551	345.390
0.554	345.390
0.557	345.390
0.560	345.390
0.563	345.390
0.566	345.390
0.569	345.390
0.572	345.390
0.575	345.390
0.578	345.390
0.580	345.390
0.583	345.390
0.586	345.390
0.589	345.390
0.592	345.390
0.595	345.390
0.598	345.390
0.601	345.390
0.604	345.390
0.607	345.390
0.610	345.390
0.612	345.390
0.615	345.390
0.618	345.390
0.621	345.390
0.624	345.390
0.627	345.390
0.630	345.390
0.633	345.390
0.636	345.390
0.639	345.390
0.641	345.390
0.644	345.390
0.647	345.390
0.650	345.390
0.653	345.390
0.656	345.390
0.659	345.390
0.662	345.390
0.665	345.390
0.668	345.390
0.670	345.390
0.673	345.390
0.676	345.390
0.679	345.390
0.682	345.390
0.685	345.390
0.688	345.390
0.691	345.390
0.694	345.390
0.697	345.390
0.700	345.390
0.702	345.390
0.705	345.390
0.708	345.390
0.711	345.390
0.714	345.390
0.717	345.390
0.720	345.390
0.723	345.390
0.726	345.390
0.729	345.390
0.731	345.390
0.734	345.390
0.737	345.390
0.740	345.390
0.743	345.390
0.746	345.390
0.749	345.390
0.752	345.390
0.755	345.390
0.758	345.390
0.760	345.390
0.763	345.390
0.766	345.390
0.769	345.390
0.772	345.390
0.775	345.390
0.778	345.390
0.781	345.390
0.784	345.390
0.787	345.390
0.789	345.390
0.792	345.390
0.795	345.390
0.798	345.390
0.801	345.390
0.804	345.390
0.807	345.390
0.810	345.390
0.813	345.390
0.816	345.390
0.819	345.390
0.821	345.390
0.824	345.390
0.827	345.390
0.830	345.390
0.833	345.390
0.836	345.390
0.839	345.390
0.842	345.390
0.845	345.390
0.848	345.390
0.850	345.390
0.853	345.390
0.856	345.390
0.859	345.390
0.862	345.390
0.865	345.390
0.868	345.390
0.871	345.390
0.874	345.390
0.877	345.390
0.879	345.390
0.882	345.390
0.885	345.390
0.888	345.390
0.891	345.390
0.894	345.390
0.897	345.390
0.900	345.390
0.903	345.390
0.906	345.390
0.908	345.390
0.911	345.390
0.914	345.390
0.917	345.390
0.920	345.390
0.923	345.390
0.926	345.390
0.929	345.390
0.932	345.390
0.935	345.390
0.938	345.390
0.940	345.390
0.943	345.390
0.946	345.390
0.949	345.390
0.952	345.390
0.955	345.390
0.958	345.390
0.961	345.390
0.964	345.390
0.967	345.390
0.969	345.390
0.972	345.390
0.975	345.390
0.978	345.390
0.981	345.390
0.984	345.390
0.987	305.935
0.990	305.935
0.993	305.935
0.996	305.935
0.998	305.935
1.001	305.935
1.004	305.935
1.007	305.935
1.010	305.935
1.013	305.935
1.016	305.935
1.019	305.935
1.022	305.935
1.025	305.935
1.027	305.935
1.030	305.935
1.033	305.935
1.036	305.935
1.039	305.935
1.042	305.935
1.045	305.935
1.048	305.935
1.051	305.935
1.054	305.935
1.057	305.935
1.059	305.935
1.062	305.935
1.065	305.935
1.068	305.935
1.071	305.935
1.074	305.935
1.077	305.935
1.080	305.935
1.083	305.935
1.086	305.935
1.088	305.935
1.091	305.935
1.094	305.935
1.097	305.935
1.100	305.935
1.103	305.935
1.106	305.935
1.109	305.935
1.112	305.935
1.115	305.935
1.117	305.935
1.120	305.935
1.123	305.935
1.126	305.935
1.129	305.935
1.132	305.935
1.135	305.935
1.138	305.935
1.141	305.935
1.144	305.935
1.146	305.935
1.149	305.935
1.152	305.935
1.155	305.935
1.158	305.935
1.161	305.935
1.164	305.935
1.167	305.935
1.170	305.935
1.173	305.935
1.176	305.935
1.178	305.935
1.181	305.935
1.184	305.935
1.187	305.935
1.190	305.935
1.193	305.935
1.196	305.935
1.199	305.935
1.202	305.935
1.205	305.935
1.207	305.935
1.210	305.935
1.213	305.935
1.216	305.935
1.219	305.935
1.222	305.935
1.225	305.935
1.228	305.935
1.231	305.935
1.234	305.935
1.236	305.935
1.239	305.935
1.242	305.935
1.245	305.935
1.248	305.935
1.251	305.935
1.254	305.935
1.257	305.935
